City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Huarmey,PE,2022-09-30 18:33:09,-10.0681,-78.1522,67.05,72,84,10.87
390,Longyearbyen,SJ,2022-09-30 18:33:11,78.2186,15.6401,39.04,93,100,5.75
391,Rudnaya Pristan,RU,2022-09-30 18:33:12,44.3614,135.8116,59.72,74,49,5.41
392,Savonlinna,FI,2022-09-30 18:33:12,61.8699,28.88,42.85,100,100,2.3
393,Loviisa,FI,2022-09-30 18:33:12,60.4566,26.2251,43.29,88,66,6.8
394,Porbandar,IN,2022-09-30 18:31:28,21.6422,69.6093,80.6,70,1,9.17
395,Bukachacha,RU,2022-09-30 18:33:13,52.9833,116.9167,32.67,75,100,2.42
396,Togul,RU,2022-09-30 18:33:20,53.465,85.9128,29.93,87,100,4.83
397,Oyama,JP,2022-09-30 18:33:20,36.3,139.8,72.59,75,0,4.05
398,Panguna,PG,2022-09-30 18:33:21,-6.3164,155.4848,66.99,95,5,2.55
399,Linhares,BR,2022-09-30 18:28:33,-19.3911,-40.0722,72.93,70,99,10.76
400,Bah,IN,2022-09-30 18:33:21,26.87,78.5975,80.73,57,0,1.54
401,Minab,IR,2022-09-30 18:33:22,27.1467,57.0801,84.49,69,5,3.4
402,Deputatskiy,RU,2022-09-30 18:33:23,69.3,139.9,6.53,97,100,2.26
403,Nuuk,GL,2022-09-30 18:34:24,64.1835,-51.7216,36.21,80,40,5.75
404,Mazatan,MX,2022-09-30 18:34:24,14.8667,-92.45,89.67,70,20,5.75
405,Hervey Bay,AU,2022-09-30 18:34:25,-25.2986,152.8535,60.03,87,49,14.0
406,Beyneu,KZ,2022-09-30 18:34:25,45.3167,55.2,59.81,38,2,17.67
407,Hasaki,JP,2022-09-30 18:34:26,35.7333,140.8333,68.4,70,88,14.32
408,Samana,DO,2022-09-30 18:34:26,19.2056,-69.3369,91.62,62,40,9.22
409,Talakan,RU,2022-09-30 18:34:27,50.3167,130.3667,35.53,89,11,4.7
410,Kiruna,SE,2022-09-30 18:34:27,67.8557,20.2251,31.12,74,75,0.0
411,Auki,SB,2022-09-30 18:34:28,-8.7676,160.7034,76.42,89,19,4.34
412,Qasigiannguit,GL,2022-09-30 18:34:28,68.8193,-51.1922,35.85,99,100,1.54
413,Kupino,RU,2022-09-30 18:34:29,54.3663,77.2981,33.12,79,89,7.4
414,Basco,PH,2022-09-30 18:34:29,20.4487,121.9702,83.61,78,21,16.26
415,Matagami,CA,2022-09-30 18:34:29,49.7502,-77.6328,64.51,45,75,11.5
416,Baykit,RU,2022-09-30 18:34:30,61.67,96.37,26.6,77,28,3.04
417,Vardo,NO,2022-09-30 18:34:30,70.3705,31.1107,42.78,75,75,17.27
418,Flinders,AU,2022-09-30 18:34:31,-34.5833,150.8552,55.18,89,100,1.99
419,Alice Springs,AU,2022-09-30 18:30:12,-23.7,133.8833,62.22,34,100,5.75
420,Camajuani,CU,2022-09-30 18:34:32,22.4833,-79.75,87.94,55,75,8.05
421,Bratsk,RU,2022-09-30 18:34:32,56.1325,101.6142,28.89,93,100,9.93
422,Bilma,NE,2022-09-30 18:34:32,18.6853,12.9164,94.55,25,7,6.49
423,Srednyaya Akhtuba,RU,2022-09-30 18:34:33,48.7089,44.8667,60.46,57,89,4.32
424,Rockport,US,2022-09-30 18:34:33,28.0206,-97.0544,87.82,59,0,8.05
425,Kankaanpaa,FI,2022-09-30 18:34:34,61.8,22.4167,39.96,93,98,3.47
426,Progreso,MX,2022-09-30 18:34:34,21.2833,-89.6667,86.11,53,88,11.39
427,Itarema,BR,2022-09-30 18:31:25,-2.9248,-39.9167,82.92,64,38,18.79
428,Beringovskiy,RU,2022-09-30 18:34:35,63.05,179.3167,39.97,83,100,24.49
429,Port Augusta,AU,2022-09-30 18:34:35,-32.5,137.7667,51.73,70,0,5.53
430,Sorland,NO,2022-09-30 18:34:36,67.667,12.6934,48.06,60,11,13.13
431,Alta Floresta,BR,2022-09-30 18:34:36,-9.8756,-56.0861,94.82,43,40,3.44
432,Klamath Falls,US,2022-09-30 18:32:37,42.2249,-121.7817,65.88,52,0,10.36
433,Inyonga,TZ,2022-09-30 18:34:37,-6.7167,32.0667,75.22,38,94,3.69
434,Xuzhou,CN,2022-09-30 18:34:38,34.1805,117.1571,72.23,79,100,5.66
435,Kampot,KH,2022-09-30 18:34:38,10.6167,104.1833,82.45,85,100,5.61
436,San Andres,CO,2022-09-30 18:34:39,12.5847,-81.7006,78.82,94,40,0.0
437,Uglyanets,RU,2022-09-30 18:34:39,51.8191,39.5961,60.89,85,91,7.31
438,Rantauprapat,ID,2022-09-30 18:34:39,2.1,99.8333,74.32,99,100,0.07
439,Tursunzoda,TJ,2022-09-30 18:34:40,38.5144,68.2333,73.99,26,100,4.65
440,Koumac,NC,2022-09-30 18:34:40,-20.5667,164.2833,72.5,76,97,10.0
441,Port-Gentil,GA,2022-09-30 18:34:40,-0.7193,8.7815,78.76,83,75,11.5
442,Tomigusuku,JP,2022-09-30 18:34:41,26.185,127.675,80.37,83,0,1.14
443,Koungou,YT,2022-09-30 18:34:41,-12.7336,45.2042,73.11,83,0,5.75
444,Kemijarvi,FI,2022-09-30 18:34:42,66.7131,27.4306,34.99,96,100,2.57
445,Turukhansk,RU,2022-09-30 18:34:42,65.8167,87.9833,31.48,81,100,10.42
446,Mareeba,AU,2022-09-30 18:34:43,-17.0,145.4333,65.12,90,1,2.37
447,Bagru,IN,2022-09-30 18:34:43,26.8088,75.5423,84.54,49,0,7.47
448,Dongkan,CN,2022-09-30 18:34:44,33.9997,119.8308,68.67,92,100,5.5
449,Bambous Virieux,MU,2022-09-30 18:31:13,-20.3428,57.7575,70.05,78,40,4.61
450,Nortelandia,BR,2022-09-30 18:35:44,-14.4547,-56.8028,87.73,47,58,4.0
451,Tomatlan,MX,2022-09-30 18:35:45,19.9333,-105.25,88.74,59,80,6.98
452,Luchegorsk,RU,2022-09-30 18:35:45,46.4764,134.2569,58.15,94,100,6.76
453,Yokadouma,CM,2022-09-30 18:35:46,3.5167,15.05,69.24,97,7,2.37
454,Merauke,ID,2022-09-30 18:35:46,-8.4667,140.3333,77.92,91,100,11.36
455,Lagoa,PT,2022-09-30 18:35:46,39.05,-27.9833,68.7,65,10,5.17
456,Santa Cruz Cabralia,BR,2022-09-30 18:35:47,-16.2781,-39.0247,79.03,73,75,9.22
457,Banjar,ID,2022-09-30 18:35:47,-8.19,114.9675,77.11,90,100,2.66
458,Clevelandia,BR,2022-09-30 18:35:48,-26.3958,-52.4708,60.31,94,100,6.13
459,Chifeng,CN,2022-09-30 18:35:48,42.2683,118.9636,58.35,52,100,7.18
460,Raga,SS,2022-09-30 18:35:49,8.4596,25.678,72.54,87,53,1.66
461,Hefei,CN,2022-09-30 18:33:28,31.8639,117.2808,75.22,83,64,4.47
462,Monrovia,LR,2022-09-30 18:35:49,6.3005,-10.7969,80.37,84,100,6.06
463,Paihia,NZ,2022-09-30 18:31:14,-35.2822,174.0912,63.32,97,100,13.18
464,Sena Madureira,BR,2022-09-30 18:35:50,-9.0656,-68.6569,90.81,40,99,4.59
465,Raudeberg,NO,2022-09-30 18:35:50,61.9875,5.1352,56.86,45,100,7.16
466,Nogales,MX,2022-09-30 18:35:51,31.3086,-110.9422,78.24,50,0,9.22
467,Great Yarmouth,GB,2022-09-30 18:35:51,52.6083,1.7305,55.65,89,100,31.5
468,Bowen,AU,2022-09-30 18:35:52,-20.0167,148.2333,64.33,73,91,5.46
469,Zhigansk,RU,2022-09-30 18:35:52,66.7697,123.3711,26.2,90,100,2.13
470,Noumea,NC,2022-09-30 18:35:53,-22.2763,166.4572,67.98,83,100,9.26
471,Mabaruma,GY,2022-09-30 18:35:53,8.2,-59.7833,88.66,60,98,5.12
472,Sayan,PE,2022-09-30 18:35:53,-11.1361,-77.1933,77.09,43,46,10.83
473,Along,IN,2022-09-30 18:35:54,28.1667,94.7667,72.45,92,71,1.86
474,Krasnoselkup,RU,2022-09-30 18:35:54,65.7,82.4667,32.16,80,100,8.01
475,Shihezi,CN,2022-09-30 18:35:56,44.3,86.0333,38.57,96,100,4.21
476,Tekeli,KZ,2022-09-30 18:35:56,44.83,78.8239,31.78,47,64,1.97
477,Yulara,AU,2022-09-30 18:35:56,-25.2406,130.9889,66.22,29,100,5.93
478,Honiara,SB,2022-09-30 18:35:57,-9.4333,159.95,76.14,89,42,6.08
479,Bonthe,SL,2022-09-30 18:35:57,7.5264,-12.505,75.96,89,100,5.08
480,Constitucion,CL,2022-09-30 18:32:36,-35.3333,-72.4167,60.6,74,100,10.78
481,Kropotkin,RU,2022-09-30 18:35:58,45.4375,40.5756,69.57,46,0,4.34
482,Geilo,NO,2022-09-30 18:35:58,60.5333,8.2076,43.39,77,100,7.07
483,San Quintin,MX,2022-09-30 18:35:59,30.4833,-115.95,74.59,72,1,12.75
484,Verkhnevilyuysk,RU,2022-09-30 18:35:59,63.4453,120.3167,22.46,78,97,2.8
485,Olinda,BR,2022-09-30 18:32:54,-8.0089,-34.8553,82.13,65,40,14.97
486,Rognan,NO,2022-09-30 18:36:00,67.0953,15.3878,45.88,76,17,7.7
487,Usinsk,RU,2022-09-30 18:36:00,65.9939,57.5281,33.94,59,100,16.24
488,Joshimath,IN,2022-09-30 18:36:00,30.5667,79.5667,62.06,76,43,2.26
489,Antofagasta,CL,2022-09-30 18:31:14,-23.65,-70.4,60.08,68,22,9.28
490,Arman,RU,2022-09-30 18:36:01,59.7,150.1667,31.26,67,6,8.97
491,Tocopilla,CL,2022-09-30 18:36:01,-22.092,-70.1979,65.23,63,17,9.15
492,Necochea,AR,2022-09-30 18:36:02,-38.5473,-58.7368,65.71,43,3,7.61
493,Neuquen,AR,2022-09-30 18:36:02,-38.9516,-68.0591,76.89,13,0,10.36
494,Maridi,SS,2022-09-30 18:36:03,4.9158,29.4742,66.92,96,100,4.45
495,Muswellbrook,AU,2022-09-30 18:31:50,-32.2667,150.9,47.32,97,84,4.27
496,Bristol,US,2022-09-30 18:31:05,41.8334,-71.1662,64.62,67,100,3.0
497,Iquitos,PE,2022-09-30 18:36:03,-3.7481,-73.2472,87.84,66,40,9.22
498,Salta,AR,2022-09-30 18:37:04,-24.7859,-65.4117,74.57,33,20,5.99
499,Mehamn,NO,2022-09-30 18:37:05,71.0357,27.8492,40.91,70,0,6.91
500,Margate,GB,2022-09-30 18:33:50,51.3813,1.3862,57.69,92,100,8.99
501,Pantai Remis,MY,2022-09-30 18:37:05,4.4557,100.6288,77.02,92,100,10.69
502,Labytnangi,RU,2022-09-30 18:37:06,66.6572,66.4183,26.64,76,100,6.82
503,San Carlos De Bariloche,AR,2022-09-30 18:36:33,-41.1456,-71.3082,59.25,38,40,13.8
504,Sawtell,AU,2022-09-30 18:37:06,-30.3833,153.1,61.18,94,75,16.11
505,Kjollefjord,NO,2022-09-30 18:33:50,70.9457,27.3465,42.85,70,0,6.91
506,Macapa,BR,2022-09-30 18:37:07,0.0389,-51.0664,94.98,55,75,12.66
507,Namatanai,PG,2022-09-30 18:37:08,-3.6667,152.4333,78.67,79,34,5.37
508,Mirnyy,RU,2022-09-30 18:37:08,62.5353,113.9611,17.24,92,100,1.99
509,Rassvet,RU,2022-09-30 18:37:08,46.8333,40.75,67.26,49,5,3.62
510,Kolosovka,RU,2022-09-30 18:37:09,56.4678,73.611,27.18,73,9,5.84
511,Kanke,IN,2022-09-30 18:37:09,23.4333,85.3167,75.22,94,75,0.0
512,Stavrovo,RU,2022-09-30 18:37:11,56.1331,40.013,55.26,94,100,8.5
513,Kokoda,PG,2022-09-30 18:37:11,-8.8785,147.7407,71.82,93,16,0.87
514,Juarez,MX,2022-09-30 18:32:47,31.7333,-106.4833,82.83,29,75,5.75
515,Mikkeli,FI,2022-09-30 18:37:12,61.6886,27.2723,42.91,93,20,1.14
516,Kanigiri,IN,2022-09-30 18:37:12,15.4,79.5167,75.15,93,100,7.76
517,Nikolsk,RU,2022-09-30 18:37:13,53.7189,46.0712,55.15,93,100,5.86
518,Ocampo,MX,2022-09-30 18:37:13,21.65,-101.5,68.68,24,0,10.02
519,Ukiah,US,2022-09-30 18:37:14,39.1502,-123.2078,85.66,41,0,3.44
520,Champoton,MX,2022-09-30 18:37:14,19.35,-90.7167,82.6,55,73,10.2
521,Valley City,US,2022-09-30 18:37:14,46.9233,-98.0032,66.72,48,0,8.05
522,Ancud,CL,2022-09-30 18:37:15,-41.8697,-73.8203,51.75,78,73,6.31
523,Luwuk,ID,2022-09-30 18:37:15,-0.9516,122.7875,76.41,84,29,1.07
524,Biak,ID,2022-09-30 18:37:16,-0.9131,122.8766,75.2,85,31,0.94
525,Novyye Gorki,RU,2022-09-30 18:37:17,56.7253,41.0601,54.46,89,85,9.26
526,Breznik,BG,2022-09-30 18:37:18,42.7414,22.8981,62.85,64,77,1.66
527,Kloulklubed,PW,2022-09-30 18:37:19,7.0419,134.2556,75.7,73,35,8.84
528,Redmond,US,2022-09-30 18:32:49,47.674,-122.1215,65.66,69,10,5.39
529,Capoterra,IT,2022-09-30 18:37:20,39.1763,8.9718,71.38,68,0,5.75
530,Amapa,BR,2022-09-30 18:37:21,1.0,-52.0,96.37,28,63,5.44
531,Bereda,ES,2022-09-30 18:37:22,43.2686,-7.5406,60.58,90,100,2.19
532,El Alto,PE,2022-09-30 18:37:22,-4.2714,-81.2147,71.26,70,19,22.17
533,Srandakan,ID,2022-09-30 18:37:23,-7.9386,110.2506,77.2,89,100,6.11
534,Podporozhye,RU,2022-09-30 18:37:23,60.9112,34.1706,44.67,96,99,6.31
535,Petrolina,BR,2022-09-30 18:37:23,-9.3986,-40.5008,96.85,16,0,11.5
536,Dinajpur,BD,2022-09-30 18:37:24,25.6272,88.6386,81.3,75,6,1.34
537,Qarqin,AF,2022-09-30 18:37:25,37.4185,66.0436,73.18,20,15,12.1
538,Mount Gambier,AU,2022-09-30 18:37:25,-37.8333,140.7667,44.06,93,0,5.32
539,Kalaleh,IR,2022-09-30 18:37:25,37.3807,55.4916,73.0,78,100,6.91
540,Sotnikovo,RU,2022-09-30 18:37:26,51.8845,107.4791,37.04,93,100,7.0
541,Iralaya,HN,2022-09-30 18:38:26,15.0,-83.2333,86.11,63,100,17.87
542,Eureka,US,2022-09-30 18:34:27,40.8021,-124.1637,71.2,51,0,6.15
543,Oranjemund,NA,2022-09-30 18:38:27,-28.55,16.4333,56.59,85,70,15.46
544,Bodden Town,KY,2022-09-30 18:38:27,19.2833,-81.25,87.01,62,20,10.36
545,Salinas,US,2022-09-30 18:35:57,36.6777,-121.6555,85.57,62,0,5.75
546,North Platte,US,2022-09-30 18:37:29,41.1239,-100.7654,73.29,40,0,8.05
547,Sidlaghatta,IN,2022-09-30 18:38:28,13.3881,77.8628,68.09,93,100,13.29
548,Laguna,US,2022-09-30 18:38:28,38.421,-121.4238,87.31,44,0,6.91
549,Knysna,ZA,2022-09-30 18:38:29,-34.0363,23.0471,60.15,91,56,10.0
550,Berlevag,NO,2022-09-30 18:38:29,70.8578,29.0864,40.95,75,75,11.5
551,Igarka,RU,2022-09-30 18:38:30,67.4667,86.5833,31.51,86,100,9.01
552,Tyrma,RU,2022-09-30 18:38:30,50.0833,132.1667,35.29,93,11,3.78
553,Alabaster,US,2022-09-30 18:38:30,33.2443,-86.8164,80.64,43,0,11.5
554,Veraval,IN,2022-09-30 18:38:31,20.9,70.3667,80.01,74,85,10.13
555,Santiago Del Estero,AR,2022-09-30 18:38:31,-27.7951,-64.2615,81.84,22,0,3.4
556,Ekhabi,RU,2022-09-30 18:38:32,53.5102,142.9671,39.47,69,100,9.13
557,Yatou,CN,2022-09-30 18:38:32,37.15,122.3833,63.41,85,89,5.46
558,Saint John,CA,2022-09-30 18:35:12,45.2727,-66.0677,61.83,44,20,3.44
559,Dong Hoi,VN,2022-09-30 18:38:33,17.4833,106.6,78.03,89,100,1.86
560,Svetlogorsk,BY,2022-09-30 18:38:33,52.6333,29.7333,54.21,85,100,2.86
561,Sayyan,YE,2022-09-30 18:38:34,15.1718,44.3244,63.72,23,1,2.77
562,Carauari,BR,2022-09-30 18:38:34,-4.8828,-66.8958,88.99,53,100,2.95
563,Naze,JP,2022-09-30 18:38:35,28.3667,129.4833,70.72,74,8,6.76
564,Banda Aceh,ID,2022-09-30 18:38:35,5.5577,95.3222,78.58,85,86,12.82
565,Sao Jose Da Coroa Grande,BR,2022-09-30 18:38:35,-8.8978,-35.1478,78.8,69,70,10.87
566,Demba,CD,2022-09-30 18:38:36,-5.51,22.2667,68.97,87,21,1.3
567,At-Bashi,KG,2022-09-30 18:38:36,41.1702,75.8106,47.93,49,98,3.2
568,Pitimbu,BR,2022-09-30 18:38:37,-7.4706,-34.8086,84.79,71,80,15.82
569,Gravdal,NO,2022-09-30 18:38:37,68.1214,13.5031,37.29,87,0,3.44
570,Marovoay,MG,2022-09-30 18:38:37,-16.1,46.6333,72.88,61,0,3.74
571,Calawag,PH,2022-09-30 18:38:38,10.6697,119.5707,77.43,88,100,2.28
572,Leninskoye,KZ,2022-09-30 18:38:38,41.7589,69.3864,62.13,27,100,0.69
573,Bandarbeyla,SO,2022-09-30 18:38:39,9.4942,50.8122,78.87,78,100,19.91
574,Saint Marys,US,2022-09-30 18:38:39,30.7305,-81.5465,74.01,67,100,12.66
575,Chokurdakh,RU,2022-09-30 18:38:40,70.6333,147.9167,19.8,90,67,4.9
576,Pontianak,ID,2022-09-30 18:38:40,-0.0333,109.3333,75.18,100,100,1.14
577,Cotoca,BO,2022-09-30 18:38:40,-17.8167,-63.05,84.65,34,86,13.8
578,Rondonopolis,BR,2022-09-30 18:38:41,-16.4708,-54.6356,94.42,33,55,7.31
579,Los Llanos De Aridane,ES,2022-09-30 18:38:41,28.6585,-17.9182,72.12,73,75,14.97
580,Bairiki,KI,2022-09-30 18:38:42,1.3292,172.9752,80.6,78,20,12.66
581,Tromso,NO,2022-09-30 18:34:57,69.6496,18.957,39.38,75,0,2.3
582,Portland,US,2022-09-30 18:30:45,45.5234,-122.6762,63.9,82,100,4.61
583,Yenagoa,NG,2022-09-30 18:38:42,4.9247,6.2642,75.79,92,100,4.65
584,Pringsewu,ID,2022-09-30 18:38:43,-5.3582,104.9744,72.99,96,82,0.92
